"pokemonId","localLanguageId","name","formName"
"3-n532-2","2","Timburr",""
"3-n533-1","1","ドテッコツ",""
"3-n533-2","2","Gurdurr",""
"3-n534-1","1","ローブシン",""
"3-n534-2","2","Conkeldurr",""
"3-n535-1","1","オタマロ",""
"3-n535-2","2","Tympole",""
"3-n536-1","1","ガマガル",""
"3-n536-2","2","Palpitoad",""
"3-n537-1","1","ガマゲロゲ",""
"3-n537-2","2","Seismitoad",""
"3-n538-1","1","ナゲキ",""
"3-n538-2","2","Throh",""
"3-n539-1","1","ダゲキ",""
"3-n539-2","2","Sawk",""
"3-n543-1","1","フシデ",""
"3-n543-2","2","Venipede",""
"3-n544-1","1","ホイーガ",""
"3-n544-2","2","Whirlipede",""
"3-n545-1","1","ペンドラー",""
"3-n545-2","2","Scolipede",""
"3-n546-1","1","モンメン",""
"3-n546-2","2","Cottonee",""
"3-n547-1","1","エルフーン",""
"3-n547-2","2","Whimsicott",""
"3-n548-1","1","チュリネ",""
"3-n548-2","2","Petilil",""
"3-n549-1","1","ドレディア",""
"3-n549-2","2","Lilligant",""
"3-n550-1","1","バスラオ",""
"3-n550-2","2","Basculin",""
"3-n550f-1","1","バスラオ","あおすじ"
"3-n550f-2","2","Basculin","あおすじ"
"3-n551-1","1","メグロコ",""
"3-n551-2","2","Sandile",""
"3-n552-1","1","ワルビル",""
"3-n552-2","2","Krokorok",""
"3-n553-1","1","ワルビアル",""
"3-n553-2","2","Krookodile",""
"3-n554-1","1","ダルマッカ",""
"3-n554-2","2","Darumaka",""
"3-n554g-1","1","ダルマッカ","ガラルのすがた"
"3-n554g-2","2","Darumaka","ガラルのすがた"
"3-n555-1","1","ヒヒダルマ",""
"3-n555-2","2","Darmanitan",""
"3-n555f-1","1","ヒヒダルマ","ダルマモード"
"3-n555f-2","2","Darmanitan","ダルマモード"
"3-n555g-1","1","ヒヒダルマ","ガラルのすがた"
"3-n555g-2","2","Darmanitan","ガラルのすがた"
"3-n555h-1","1","ヒヒダルマ","ダルマ・ガラル"
"3-n555h-2","2","Darmanitan","ダルマ・ガラル"
"3-n556-1","1","マラカッチ",""
"3-n556-2","2","Maractus",""
"3-n557-1","1","イシズマイ",""
"3-n557-2","2","Dwebble",""
"3-n558-1","1","イワパレス",""
"3-n558-2","2","Crustle",""
"3-n559-1","1","ズルッグ",""
"3-n559-2","2","Scraggy",""
"3-n560-1","1","ズルズキン",""
"3-n560-2","2","Scrafty",""
"3-n561-1","1","シンボラー",""
"3-n561-2","2","Sigilyph",""
"3-n562-1","1","デスマス",""
"3-n562-2","2","Yamask",""
"3-n562g-1","1","デスマス","ガラルのすがた"
"3-n562g-2","2","Yamask","ガラルのすがた"
"3-n563-1","1","デスカーン",""
"3-n563-2","2","Cofagrigus",""
"3-n564-1","1","プロトーガ",""
"3-n564-2","2","Tirtouga",""
"3-n565-1","1","アバゴーラ",""
"3-n565-2","2","Carracosta",""
"3-n566-1","1","アーケン",""
"3-n566-2","2","Archen",""
"3-n567-1","1","アーケオス",""
"3-n567-2","2","Archeops",""
"3-n568-1","1","ヤブクロン",""
"3-n568-2","2","Trubbish",""
"3-n569-1","1","ダストダス",""
"3-n569-2","2","Garbodor",""
"3-n570-1","1","ゾロア",""
"3-n570-2","2","Zorua",""
"3-n571-1","1","ゾロアーク",""
"3-n571-2","2","Zoroark",""
"3-n572-1","1","チラーミィ",""
"3-n572-2","2","Minccino",""
"3-n573-1","1","チラチーノ",""
"3-n573-2","2","Cinccino",""
"3-n574-1","1","ゴチム",""
"3-n574-2","2","Gothita",""
"3-n575-1","1","ゴチミル",""
"3-n575-2","2","Gothorita",""
"3-n576-1","1","ゴチルゼル",""
"3-n576-2","2","Gothitelle",""
"3-n577-1","1","ユニラン",""
"3-n577-2","2","Solosis",""
"3-n578-1","1","ダブラン",""
"3-n578-2","2","Duosion",""
"3-n579-1","1","ランクルス",""
"3-n579-2","2","Reuniclus",""
"3-n582-1","1","バニプッチ",""
"3-n582-2","2","Vanillite",""
"3-n583-1","1","バニリッチ",""
"3-n583-2","2","Vanillish",""
"3-n584-1","1","バイバニラ",""
"3-n584-2","2","Vanilluxe",""
"3-n587-1","1","エモンガ",""
"3-n587-2","2","Emolga",""
"3-n588-1","1","カブルモ",""
"3-n588-2","2","Karrablast",""
"3-n589-1","1","シュバルゴ",""
"3-n589-2","2","Escavalier",""
"3-n590-1","1","タマゲタケ",""
"3-n590-2","2","Foongus",""
"3-n591-1","1","モロバレル",""
"3-n591-2","2","Amoonguss",""
"3-n592-1","1","プルリル",""
"3-n592-2","2","Frillish",""
"3-n593-1","1","ブルンゲル",""
"3-n593-2","2","Jellicent",""
"3-n595-1","1","バチュル",""
"3-n595-2","2","Joltik",""
"3-n596-1","1","デンチュラ",""
"3-n596-2","2","Galvantula",""
"3-n597-1","1","テッシード",""
"3-n597-2","2","Ferroseed",""
"3-n598-1","1","ナットレイ",""
"3-n598-2","2","Ferrothorn",""
"3-n599-1","1","ギアル",""
"3-n599-2","2","Klink",""
"3-n600-1","1","ギギアル",""
"3-n600-2","2","Klang",""
"3-n601-1","1","ギギギアル",""
"3-n601-2","2","Klinklang",""
"3-n605-1","1","リグレー",""
"3-n605-2","2","Elgyem",""
"3-n606-1","1","オーベム",""
"3-n606-2","2","Beheeyem",""
"3-n607-1","1","ヒトモシ",""
"3-n607-2","2","Litwick",""
"3-n608-1","1","ランプラー",""
"3-n608-2","2","Lampent",""
"3-n609-1","1","シャンデラ",""
"3-n609-2","2","Chandelure",""
"3-n610-1","1","キバゴ",""
"3-n610-2","2","Axew",""
"3-n611-1","1","オノンド",""
"3-n611-2","2","Fraxure",""
"3-n612-1","1","オノノクス",""
"3-n612-2","2","Haxorus",""
"3-n613-1","1","クマシュン",""
"3-n613-2","2","Cubchoo",""
"3-n614-1","1","ツンベアー",""
"3-n614-2","2","Beartic",""
"3-n615-1","1","フリージオ",""
"3-n615-2","2","Cryogonal",""
"3-n616-1","1","チョボマキ",""
"3-n616-2","2","Shelmet",""
"3-n617-1","1","アギルダー",""
"3-n617-2","2","Accelgor",""
"3-n618-1","1","マッギョ",""
"3-n618-2","2","Stunfisk",""
"3-n618g-1","1","マッギョ","ガラルのすがた"
"3-n618g-2","2","Stunfisk","ガラルのすがた"
"3-n619-1","1","コジョフー",""
"3-n619-2","2","Mienfoo",""
"3-n620-1","1","コジョンド",""
"3-n620-2","2","Mienshao",""
"3-n621-1","1","クリムガン",""
"3-n621-2","2","Druddigon",""
"3-n622-1","1","ゴビット",""
"3-n622-2","2","Golett",""
"3-n623-1","1","ゴルーグ",""
"3-n623-2","2","Golurk",""
"3-n624-1","1","コマタナ",""
"3-n624-2","2","Pawniard",""
"3-n625-1","1","キリキザン",""
"3-n625-2","2","Bisharp",""
"3-n626-1","1","バッフロン",""
"3-n626-2","2","Bouffalant",""
"3-n627-1","1","ワシボン",""
"3-n627-2","2","Rufflet",""
"3-n628-1","1","ウォーグル",""
"3-n628-2","2","Braviary",""
"3-n629-1","1","バルチャイ",""
"3-n629-2","2","Vullaby",""
"3-n630-1","1","バルジーナ",""
"3-n630-2","2","Mandibuzz",""
"3-n631-1","1","クイタラン",""
"3-n631-2","2","Heatmor",""
"3-n632-1","1","アイアント",""
"3-n632-2","2","Durant",""
"3-n633-1","1","モノズ",""
"3-n633-2","2","Deino",""
"3-n634-1","1","ジヘッド",""
"3-n634-2","2","Zweilous",""
"3-n635-1","1","サザンドラ",""
"3-n635-2","2","Hydreigon",""
"3-n636-1","1","メラルバ",""
"3-n636-2","2","Larvesta",""
"3-n637-1","1","ウルガモス",""
"3-n637-2","2","Volcarona",""
"3-n638-1","1","コバルオン",""
"3-n638-2","2","Cobalion",""
"3-n639-1","1","テラキオン",""
"3-n639-2","2","Terrakion",""
"3-n640-1","1","ビリジオン",""
"3-n640-2","2","Virizion",""
"3-n641-1","1","トルネロス",""
"3-n641-2","2","Tornadus",""
"3-n641a-1","1","トルネロス","れいじゅうフォルム"
"3-n641a-2","2","Tornadus","れいじゅうフォルム"
"3-n642-1","1","ボルトロス",""
"3-n642-2","2","Thundurus",""
"3-n642a-1","1","ボルトロス","れいじゅうフォルム"
"3-n642a-2","2","Thundurus","れいじゅうフォルム"
"3-n643-1","1","レシラム",""
"3-n643-2","2","Reshiram",""
"3-n644-1","1","ゼクロム",""
"3-n644-2","2","Zekrom",""
"3-n645-1","1","ランドロス",""
"3-n645-2","2","Landorus",""
"3-n645a-1","1","ランドロス","れいじゅうフォルム"
"3-n645a-2","2","Landorus","れいじゅうフォルム"
"3-n646-1","1","キュレム",""
"3-n646-2","2","Kyurem",""
"3-n646w-1","1","キュレム","ホワイトキュレム"
"3-n646w-2","2","Kyurem","ホワイトキュレム"
"3-n646b-1","1","キュレム","ブラックキュレム"
"3-n646b-2","2","Kyurem","ブラックキュレム"
"3-n647-1","1","ケルディオ",""
"3-n647-2","2","Keldeo",""
"3-n647k-1","1","ケルディオ","かくごのすがた"
"3-n647k-2","2","Keldeo","かくごのすがた"
"3-n649-1","1","ゲノセクト",""
"3-n649-2","2","Genesect",""
"3-n659-1","1","ホルビー",""
"3-n659-2","2","Bunnelby",""
"3-n660-1","1","ホルード",""
"3-n660-2","2","Diggersby",""
"3-n661-1","1","ヤヤコマ",""
"3-n661-2","2","Fletchling",""
"3-n662-1","1","ヒノヤコマ",""
"3-n662-2","2","Fletchinder",""
"3-n663-1","1","ファイアロー",""
"3-n663-2","2","Talonflame",""
"3-n674-1","1","ヤンチャム",""
"3-n674-2","2","Pancham",""
"3-n675-1","1","ゴロンダ",""
"3-n675-2","2","Pangoro",""
"3-n677-1","1","ニャスパー",""
"3-n677-2","2","Espurr",""
"3-n678-1","1","ニャオニクス",""
"3-n678-2","2","Meowstic",""
"3-n678f-1","1","ニャオニクス","メスの姿"
"3-n678f-2","2","Meowstic","メスの姿"
"3-n679-1","1","ヒトツキ",""
"3-n679-2","2","Honedge",""
"3-n680-1","1","ニダンギル",""
"3-n680-2","2","Doublade",""
"3-n681-1","1","ギルガルド",""
"3-n681-2","2","Aegislash",""
"3-n681b-1","1","ギルガルド","ブレードフォルム"
"3-n681b-2","2","Aegislash","ブレードフォルム"
"3-n682-1","1","シュシュプ",""
"3-n682-2","2","Spritzee",""
"3-n683-1","1","フレフワン",""
"3-n683-2","2","Aromatisse",""
"3-n684-1","1","ペロッパフ",""
"3-n684-2","2","Swirlix",""
"3-n685-1","1","ペロリーム",""
"3-n685-2","2","Slurpuff",""
"3-n686-1","1","マーイーカ",""
"3-n686-2","2","Inkay",""
"3-n687-1","1","カラマネロ",""
"3-n687-2","2","Malamar",""
"3-n688-1","1","カメテテ",""
"3-n688-2","2","Binacle",""
"3-n689-1","1","ガメノデス",""
"3-n689-2","2","Barbaracle",""
"3-n690-1","1","クズモー",""
"3-n690-2","2","Skrelp",""
"3-n691-1","1","ドラミドロ",""
"3-n691-2","2","Dragalge",""
"3-n692-1","1","ウデッポウ",""
"3-n692-2","2","Clauncher",""
"3-n693-1","1","ブロスター",""
"3-n693-2","2","Clawitzer",""
"3-n694-1","1","エリキテル",""
"3-n694-2","2","Helioptile",""
"3-n695-1","1","エレザード",""
"3-n695-2","2","Heliolisk",""
"3-n696-1","1","チゴラス",""
"3-n696-2","2","Tyrunt",""
"3-n697-1","1","ガチゴラス",""
"3-n697-2","2","Tyrantrum",""
"3-n698-1","1","アマルス",""
"3-n698-2","2","Amaura",""
"3-n699-1","1","アマルルガ",""
"3-n699-2","2","Aurorus",""
"3-n700-1","1","ニンフィア",""
"3-n700-2","2","Sylveon",""
"3-n701-1","1","ルチャブル",""
"3-n701-2","2","Hawlucha",""
"3-n702-1","1","デデンネ",""
"3-n702-2","2","Dedenne",""
"3-n703-1","1","メレシー",""
"3-n703-2","2","Carbink",""
"3-n704-1","1","ヌメラ",""
"3-n704-2","2","Goomy",""
"3-n705-1","1","ヌメイル",""
"3-n705-2","2","Sliggoo",""
"3-n706-1","1","ヌメルゴン",""
"3-n706-2","2","Goodra",""
"3-n707-1","1","クレッフィ",""
"3-n707-2","2","Klefki",""
"3-n708-1","1","ボクレー",""
"3-n708-2","2","Phantump",""
"3-n709-1","1","オーロット",""
"3-n709-2","2","Trevenant",""
"3-n710-1","1","バケッチャ",""
"3-n710-2","2","Pumpkaboo",""
"3-n710s-1","1","バケッチャ","ちいさいサイズ"
"3-n710s-2","2","Pumpkaboo","ちいさいサイズ"
"3-n710l-1","1","バケッチャ","おおきいサイズ"
"3-n710l-2","2","Pumpkaboo","おおきいサイズ"
"3-n710k-1","1","バケッチャ","とくだいサイズ"
"3-n710k-2","2","Pumpkaboo","とくだいサイズ"
"3-n711-1","1","パンプジン",""
"3-n711-2","2","Gourgeist",""
"3-n711s-1","1","パンプジン","ちいさいサイズ"
"3-n711s-2","2","Gourgeist","ちいさいサイズ"
"3-n711l-1","1","パンプジン","おおきいサイズ"
"3-n711l-2","2","Gourgeist","おおきいサイズ"
"3-n711k-1","1","パンプジン","とくだいサイズ"
"3-n711k-2","2","Gourgeist","とくだいサイズ"
"3-n712-1","1","カチコール",""
"3-n712-2","2","Bergmite",""
"3-n713-1","1","クレベース",""
"3-n713-2","2","Avalugg",""
"3-n714-1","1","オンバット",""
"3-n714-2","2","Noibat",""
"3-n715-1","1","オンバーン",""
"3-n715-2","2","Noivern",""
"3-n716-1","1","ゼルネアス",""
"3-n716-2","2","Xerneas",""
"3-n717-1","1","イベルタル",""
"3-n717-2","2","Yveltal",""
"3-n718-1","1","ジガルデ",""
"3-n718-2","2","Zygarde",""
"3-n718t-1","1","ジガルデ","10%フォルム"
"3-n718t-2","2","Zygarde","10%フォルム"
"3-n718c-1","1","ジガルデ","パーフェクトフォルム"
"3-n718c-2","2","Zygarde","パーフェクトフォルム"
"3-n719-1","1","ディアンシー",""
"3-n719-2","2","Diancie",""
"3-n721-1","1","ボルケニオン",""
"3-n721-2","2","Volcanion",""
"3-n722-1","1","モクロー",""
"3-n722-2","2","Rowlet",""
"3-n723-1","1","フクスロー",""
"3-n723-2","2","Dartrix",""
"3-n724-1","1","ジュナイパー",""
"3-n724-2","2","Decidueye",""
"3-n725-1","1","ニャビー",""
"3-n725-2","2","Litten",""
"3-n726-1","1","ニャヒート",""
"3-n726-2","2","Torracat",""
"3-n727-1","1","ガオガエン",""
"3-n727-2","2","Incineroar",""
"3-n728-1","1","アシマリ",""
"3-n728-2","2","Popplio",""
"3-n729-1","1","オシャマリ",""
"3-n729-2","2","Brionne",""
"3-n730-1","1","アシレーヌ",""
"3-n730-2","2","Primarina",""
"3-n736-1","1","アゴジムシ",""
"3-n736-2","2","Grubbin",""
"3-n737-1","1","デンヂムシ",""
"3-n737-2","2","Charjabug",""
"3-n738-1","1","クワガノン",""
"3-n738-2","2","Vikavolt",""
"3-n742-1","1","アブリー",""
"3-n742-2","2","Cutiefly",""
"3-n743-1","1","アブリボン",""
"3-n743-2","2","Ribombee",""
"3-n744-1","1","イワンコ",""
"3-n744-2","2","Rockruff",""
"3-n745-1","1","ルガルガン",""
"3-n745-2","2","Lycanroc",""
"3-n745f-1","1","ルガルガン","まよなかのすがた"
"3-n745f-2","2","Lycanroc","まよなかのすがた"
"3-n745d-1","1","ルガルガン","たそがれのすがた"
"3-n745d-2","2","Lycanroc","たそがれのすがた"
"3-n746-1","1","ヨワシ",""
"3-n746-2","2","Wishiwashi",""
"3-n746f-1","1","ヨワシ","むれたすがた"
"3-n746f-2","2","Wishiwashi","むれたすがた"
"3-n747-1","1","ヒドイデ",""
"3-n747-2","2","Mareanie",""
"3-n748-1","1","ドヒドイデ",""
"3-n748-2","2","Toxapex",""
"3-n749-1","1","ドロバンコ",""
"3-n749-2","2","Mudbray",""
"3-n750-1","1","バンバドロ",""
"3-n750-2","2","Mudsdale",""
"3-n751-1","1","シズクモ",""
"3-n751-2","2","Dewpider",""
"3-n752-1","1","オニシズクモ",""
"3-n752-2","2","Araquanid",""
"3-n753-1","1","カリキリ",""
"3-n753-2","2","Fomantis",""
"3-n754-1","1","ラランテス",""
"3-n754-2","2","Lurantis",""
"3-n755-1","1","ネマシュ",""
"3-n755-2","2","Morelull",""
"3-n756-1","1","マシェード",""
"3-n756-2","2","Shiinotic",""
"3-n757-1","1","ヤトウモリ",""
"3-n757-2","2","Salandit",""
"3-n758-1","1","エンニュート",""
"3-n758-2","2","Salazzle",""
"3-n759-1","1","ヌイコグマ",""
"3-n759-2","2","Stufful",""
"3-n760-1","1","キテルグマ",""
"3-n760-2","2","Bewear",""
"3-n761-1","1","アマカジ",""
"3-n761-2","2","Bounsweet",""
"3-n762-1","1","アママイコ",""
"3-n762-2","2","Steenee",""
"3-n763-1","1","アマージョ",""
"3-n763-2","2","Tsareena",""
"3-n764-1","1","キュワワー",""
"3-n764-2","2","Comfey",""
"3-n765-1","1","ヤレユータン",""
"3-n765-2","2","Oranguru",""
"3-n766-1","1","ナゲツケサル",""
"3-n766-2","2","Passimian",""
"3-n767-1","1","コソクムシ",""
"3-n767-2","2","Wimpod",""
"3-n768-1","1","グソクムシャ",""
"3-n768-2","2","Golisopod",""
"3-n769-1","1","スナバァ",""
"3-n769-2","2","Sandygast",""
"3-n770-1","1","シロデスナ",""
"3-n770-2","2","Palossand",""
"3-n771-1","1","ナマコブシ",""
"3-n771-2","2","Pyukumuku",""
"3-n772-1","1","タイプ：ヌル",""
"3-n772-2","2","Type: Null",""
"3-n773-1","1","シルヴァディ",""
"3-n773-2","2","Silvally",""
"3-n773a-1","1","シルヴァディ","かくとう"
"3-n773a-2","2","Silvally","かくとう"
"3-n773b-1","1","シルヴァディ","ひこう"
"3-n773b-2","2","Silvally","ひこう"
"3-n773c-1","1","シルヴァディ","どく"
"3-n773c-2","2","Silvally","どく"
"3-n773d-1","1","シルヴァディ","じめん"
"3-n773d-2","2","Silvally","じめん"
"3-n773e-1","1","シルヴァディ","いわ"
"3-n773e-2","2","Silvally","いわ"
"3-n773f-1","1","シルヴァディ","むし"
"3-n773f-2","2","Silvally","むし"
"3-n773g-1","1","シルヴァディ","ゴースト"
"3-n773g-2","2","Silvally","ゴースト"
"3-n773h-1","1","シルヴァディ","はがね"
"3-n773h-2","2","Silvally","はがね"
"3-n773i-1","1","シルヴァディ","ほのお"
"3-n773i-2","2","Silvally","ほのお"
"3-n773j-1","1","シルヴァディ","みず"
"3-n773j-2","2","Silvally","みず"
"3-n773k-1","1","シルヴァディ","くさ"
"3-n773k-2","2","Silvally","くさ"
"3-n773l-1","1","シルヴァディ","でんき"
"3-n773l-2","2","Silvally","でんき"
"3-n773m-1","1","シルヴァディ","エスパー"
"3-n773m-2","2","Silvally","エスパー"
"3-n773n-1","1","シルヴァディ","こおり"
"3-n773n-2","2","Silvally","こおり"
"3-n773o-1","1","シルヴァディ","ドラゴン"
"3-n773o-2","2","Silvally","ドラゴン"
"3-n773p-1","1","シルヴァディ","あく"
"3-n773p-2","2","Silvally","あく"
"3-n773q-1","1","シルヴァディ","フェアリー"
"3-n773q-2","2","Silvally","フェアリー"
"3-n776-1","1","バクガメス",""
"3-n776-2","2","Turtonator",""
"3-n777-1","1","トゲデマル",""
"3-n777-2","2","Togedemaru",""
"3-n778-1","1","ミミッキュ",""
"3-n778-2","2","Mimikyu",""
"3-n780-1","1","ジジーロン",""
"3-n780-2","2","Drampa",""
"3-n781-1","1","ダダリン",""
"3-n781-2","2","Dhelmise",""
"3-n782-1","1","ジャラコ",""
"3-n782-2","2","Jangmo-o",""
"3-n783-1","1","ジャランゴ",""
"3-n783-2","2","Hakamo-o",""
"3-n784-1","1","ジャラランガ",""
"3-n784-2","2","Kommo-o",""
"3-n785-1","1","カプ・コケコ",""
"3-n785-2","2","Tapu Koko",""
"3-n786-1","1","カプ・テテフ",""
"3-n786-2","2","Tapu Lele",""
"3-n787-1","1","カプ・ブルル",""
"3-n787-2","2","Tapu Bulu",""
"3-n788-1","1","カプ・レヒレ",""
"3-n788-2","2","Tapu Fini",""
"3-n789-1","1","コスモッグ",""
"3-n789-2","2","Cosmog",""
"3-n790-1","1","コスモウム",""
"3-n790-2","2","Cosmoem",""
"3-n791-1","1","ソルガレオ",""
"3-n791-2","2","Solgaleo",""
"3-n792-1","1","ルナアーラ",""
"3-n792-2","2","Lunala",""
"3-n793-1","1","ウツロイド",""
"3-n793-2","2","Nihilego",""
"3-n794-1","1","マッシブーン",""
"3-n794-2","2","Buzzwole",""
"3-n795-1","1","フェローチェ",""
"3-n795-2","2","Pheromosa",""
"3-n796-1","1","デンジュモク",""
"3-n796-2","2","Xurkitree",""
"3-n797-1","1","テッカグヤ",""
"3-n797-2","2","Celesteela",""
"3-n798-1","1","カミツルギ",""
"3-n798-2","2","Kartana",""
"3-n799-1","1","アクジキング",""
"3-n799-2","2","Guzzlord",""
"3-n800-1","1","ネクロズマ",""
"3-n800-2","2","Necrozma",""
"3-n800s-1","1","ネクロズマ","たそがれのたてがみ(日食)"
"3-n800s-2","2","Necrozma","たそがれのたてがみ(日食)"
"3-n800m-1","1","ネクロズマ","あかつきのつばさ(月食)"
"3-n800m-2","2","Necrozma","あかつきのつばさ(月食)"
"3-n801-1","1","マギアナ",""
"3-n801-2","2","Magearna",""
"3-n802-1","1","マーシャドー",""
"3-n802-2","2","Marshadow",""
"3-n803-1","1","ベベノム",""
"3-n803-2","2","Poipole",""
"3-n804-1","1","アーゴヨン",""
"3-n804-2","2","Naganadel",""
"3-n805-1","1","ツンデツンデ",""
"3-n805-2","2","Stakataka",""
"3-n806-1","1","ズガドーン",""
"3-n806-2","2","Blacephalon",""
"3-n807-1","1","ゼラオラ",""
"3-n807-2","2","Zeraora",""
"3-n808-1","1","メルタン",""
"3-n808-2","2","Meltan",""
"3-n809-1","1","メルメタル",""
"3-n809-2","2","Melmetal",""
"3-n810-1","1","サルノリ",""
"3-n810-2","2","Grookey",""
"3-n811-1","1","バチンキー",""
"3-n811-2","2","Thwackey",""
"3-n812-1","1","ゴリランダー",""
"3-n812-2","2","Rillaboom",""
"3-n813-1","1","ヒバニー",""
"3-n813-2","2","Scorbunny",""
"3-n814-1","1","ラビフット",""
"3-n814-2","2","Raboot",""
"3-n815-1","1","エースバーン",""
"3-n815-2","2","Cinderace",""
"3-n816-1","1","メッソン",""
"3-n816-2","2","Sobble",""
"3-n817-1","1","ジメレオン",""
"3-n817-2","2","Drizzile",""
"3-n818-1","1","インテレオン",""
"3-n818-2","2","Inteleon",""
"3-n819-1","1","ホシガリス",""
"3-n819-2","2","Skwovet",""
"3-n820-1","1","ヨクバリス",""
"3-n820-2","2","Greedent",""
"3-n821-1","1","ココガラ",""
"3-n821-2","2","Rookidee",""
"3-n822-1","1","アオガラス",""
"3-n822-2","2","Corvisquire",""
"3-n823-1","1","アーマーガア",""
"3-n823-2","2","Corviknight",""
"3-n824-1","1","サッチムシ",""
"3-n824-2","2","Blipbug",""
"3-n825-1","1","レドームシ",""
"3-n825-2","2","Dottler",""
"3-n826-1","1","イオルブ",""
"3-n826-2","2","Orbeetle",""
"3-n827-1","1","クスネ",""
"3-n827-2","2","Nickit",""
"3-n828-1","1","フォクスライ",""
"3-n828-2","2","Thievul",""
"3-n829-1","1","ヒメンカ",""
"3-n829-2","2","Gossifleur",""
"3-n830-1","1","ワタシラガ",""
"3-n830-2","2","Eldegoss",""
"3-n831-1","1","ウールー",""
"3-n831-2","2","Wooloo",""
"3-n832-1","1","バイウールー",""
"3-n832-2","2","Dubwool",""
"3-n833-1","1","カムカメ",""
"3-n833-2","2","Chewtle",""
"3-n834-1","1","カジリガメ",""
"3-n834-2","2","Drednaw",""
"3-n835-1","1","ワンパチ",""
"3-n835-2","2","Yamper",""
"3-n836-1","1","パルスワン",""
"3-n836-2","2","Boltund",""
"3-n837-1","1","タンドン",""
"3-n837-2","2","Rolycoly",""
"3-n838-1","1","トロッゴン",""
"3-n838-2","2","Carkol",""
"3-n839-1","1","セキタンザン",""
"3-n839-2","2","Coalossal",""
"3-n840-1","1","カジッチュ",""
"3-n840-2","2","Applin",""
"3-n841-1","1","アップリュー",""
"3-n841-2","2","Flapple",""
"3-n842-1","1","タルップル",""
"3-n842-2","2","Appletun",""
"3-n843-1","1","スナヘビ",""
"3-n843-2","2","Silicobra",""
"3-n844-1","1","サダイジャ",""
"3-n844-2","2","Sandaconda",""
"3-n845-1","1","ウッウ",""
"3-n845-2","2","Cramorant",""
"3-n846-1","1","サシカマス",""
"3-n846-2","2","Arrokuda",""
"3-n847-1","1","カマスジョー",""
"3-n847-2","2","Barraskewda",""
"3-n848-1","1","エレズン",""
"3-n848-2","2","Toxel",""
"3-n849-1","1","ストリンダー",""
"3-n849-2","2","Toxtricity",""
"3-n849f-1","1","ストリンダー","ローなすがた"
"3-n849f-2","2","Toxtricity","ローなすがた"
"3-n850-1","1","ヤクデ",""
"3-n850-2","2","Sizzlipede",""
"3-n851-1","1","マルヤクデ",""
"3-n851-2","2","Centiskorch",""
"3-n852-1","1","タタッコ",""
"3-n852-2","2","Clobbopus",""
"3-n853-1","1","オトスパス",""
"3-n853-2","2","Grapploct",""
"3-n854-1","1","ヤバチャ",""
"3-n854-2","2","Sinistea",""
"3-n855-1","1","ポットデス",""
"3-n855-2","2","Polteageist",""
"3-n856-1","1","ミブリム",""
"3-n856-2","2","Hatenna",""
"3-n857-1","1","テブリム",""
"3-n857-2","2","Hattrem",""
"3-n858-1","1","ブリムオン",""
"3-n858-2","2","Hatterene",""
"3-n859-1","1","ベロバー",""
"3-n859-2","2","Impidimp",""
"3-n860-1","1","ギモー",""
"3-n860-2","2","Morgrem",""
"3-n861-1","1","オーロンゲ",""
"3-n861-2","2","Grimmsnarl",""
"3-n862-1","1","タチフサグマ",""
"3-n862-2","2","Obstagoon",""
"3-n863-1","1","ニャイキング",""
"3-n863-2","2","Perrserker",""
"3-n864-1","1","サニゴーン",""
"3-n864-2","2","Cursola",""
"3-n865-1","1","ネギガナイト",""
"3-n865-2","2","Sirfetch'd",""
"3-n866-1","1","バリコオル",""
"3-n866-2","2","Mr. Rime",""
"3-n867-1","1","デスバーン",""
"3-n867-2","2","Runerigus",""
"3-n868-1","1","マホミル",""
"3-n868-2","2","Milcery",""
"3-n869-1","1","マホイップ",""
"3-n869-2","2","Alcremie",""
"3-n870-1","1","タイレーツ",""
"3-n870-2","2","Falinks",""
"3-n871-1","1","バチンウニ",""
"3-n871-2","2","Pincurchin",""
"3-n872-1","1","ユキハミ",""
"3-n872-2","2","Snom",""
"3-n873-1","1","モスノウ",""
"3-n873-2","2","Frosmoth",""
"3-n874-1","1","イシヘンジン",""
"3-n874-2","2","Stonjourner",""
"3-n875-1","1","コオリッポ",""
"3-n875-2","2","Eiscue",""
"3-n875f-1","1","コオリッポ","ナイスフェイス"
"3-n875f-2","2","Eiscue","ナイスフェイス"
"3-n876-1","1","イエッサン",""
"3-n876-2","2","Indeedee",""
"3-n876f-1","1","イエッサン","メスのすがた"
"3-n876f-2","2","Indeedee","メスのすがた"
"3-n877-1","1","モルペコ",""
"3-n877-2","2","Morpeko",""
"3-n878-1","1","ゾウドウ",""
"3-n878-2","2","Cufant",""
"3-n879-1","1","ダイオウドウ",""
"3-n879-2","2","Copperajah",""
"3-n880-1","1","パッチラゴン",""
"3-n880-2","2","Dracozolt",""
"3-n881-1","1","パッチルドン",""
"3-n881-2","2","Arctozolt",""
"3-n882-1","1","ウオノラゴン",""
"3-n882-2","2","Dracovish",""
"3-n883-1","1","ウオチルドン",""
"3-n883-2","2","Arctovish",""
"3-n884-1","1","ジュラルドン",""
"3-n884-2","2","Duraludon",""
"3-n885-1","1","ドラメシヤ",""
"3-n885-2","2","Dreepy",""
"3-n886-1","1","ドロンチ",""
"3-n886-2","2","Drakloak",""
"3-n887-1","1","ドラパルト",""
"3-n887-2","2","Dragapult",""
