"id","no","height","weight","order","isDefault"
"3-n819","819","0.3","2.5","1","true"
"3-n820","820","0.6","6.0","1","true"
"3-n821","821","0.2","1.8","1","true"
"3-n822","822","0.8","16.0","1","true"
"3-n823","823","2.2","75.0","1","true"
"3-n824","824","0.4","8.0","1","true"
"3-n825","825","0.4","19.5","1","true"
"3-n826","826","0.4","40.8","1","true"
"3-n827","827","0.6","8.9","1","true"
"3-n828","828","1.2","19.9","1","true"
"3-n829","829","0.4","2.2","1","true"
"3-n830","830","0.5","2.5","1","true"
"3-n831","831","0.6","6.0","1","true"
"3-n832","832","1.3","43.0","1","true"
"3-n833","833","0.3","8.5","1","true"
"3-n834","834","1.0","115.5","1","true"
"3-n835","835","0.3","13.5","1","true"
"3-n836","836","1.0","34.0","1","true"
"3-n837","837","0.3","12.0","1","true"
"3-n838","838","1.1","78.0","1","true"
"3-n839","839","2.8","310.5","1","true"
"3-n840","840","0.2","0.5","1","true"
"3-n841","841","0.3","1.0","1","true"
"3-n842","842","0.4","13.0","1","true"
"3-n843","843","2.2","7.6","1","true"
"3-n844","844","3.8","65.5","1","true"
"3-n845","845","0.8","18.0","1","true"
"3-n846","846","0.5","1.0","1","true"
"3-n847","847","1.3","30.0","1","true"
"3-n848","848","0.4","11.0","1","true"
"3-n849","849","1.6","40.0","1","true"
"3-n849f","849","1.6","40.0","2","false"
"3-n850","850","0.7","1.0","1","true"
"3-n851","851","3.0","120.0","1","true"
"3-n852","852","0.6","4.0","1","true"
"3-n853","853","1.6","39.0","1","true"
"3-n854","854","0.1","0.2","1","true"
"3-n855","855","0.2","0.4","1","true"
"3-n856","856","0.4","3.4","1","true"
"3-n857","857","0.6","4.8","1","true"
"3-n858","858","2.1","5.1","1","true"
"3-n859","859","0.4","5.5","1","true"
"3-n860","860","0.8","12.5","1","true"
"3-n861","861","1.5","61.0","1","true"
"3-n862","862","1.6","46.0","1","true"
"3-n863","863","0.8","28.0","1","true"
"3-n864","864","1.0","0.4","1","true"
"3-n865","865","0.8","117.0","1","true"
"3-n866","866","1.5","58.2","1","true"
"3-n867","867","1.6","66.6","1","true"
"3-n868","868","0.2","0.3","1","true"
"3-n869","869","0.3","0.5","1","true"
"3-n870","870","3.0","62.0","1","true"
"3-n871","871","0.3","1.0","1","true"
"3-n872","872","0.3","3.8","1","true"
"3-n873","873","1.3","42.0","1","true"
"3-n874","874","2.5","520.0","1","true"
"3-n875","875","1.4","89.0","1","true"
"3-n875f","875","1.4","89.0","2","false"
"3-n876","876","0.9","28.0","1","true"
"3-n876f","876","0.9","28.0","2","false"
"3-n877","877","0.3","3.0","1","true"
"3-n878","878","1.2","100.0","1","true"
"3-n879","879","3.0","650.0","1","true"
"3-n880","880","1.8","190.0","1","true"
"3-n881","881","2.3","150.0","1","true"
"3-n882","882","2.3","215.0","1","true"
"3-n883","883","2.0","175.0","1","true"
"3-n884","884","1.8","40.0","1","true"
"3-n885","885","0.5","2.0","1","true"
"3-n886","886","1.4","11.0","1","true"
"3-n887","887","3.0","50.0","1","true"
"3-n888","888","2.8","110.0","1","true"
"3-n888f","888","2.8","355.0","2","false"
"3-n889","889","2.9","210.0","1","true"
"3-n889f","889","2.9","785.0","2","false"
"3-n890","890","20.0","950.0","1","true"
"3-n890f","890","100.0","0.0","2","false"
"3-n891","891","0.6","12.0","1","true"
"3-n892","892","1.9","105.0","1","true"
"3-n892r","892","1.9","105.0","2","false"
"3-n893","893","1.8","70.0","1","true"
"3-n894","894","1.2","145.0","1","true"
"3-n895","895","2.1","200.0","1","true"
"3-n896","896","2.2","800.0","1","true"
"3-n897","897","2.0","44.5","1","true"
"3-n898","898","1.1","7.7","1","true"
"3-n898w","898","2.4","809.1","2","false"
"3-n898b","898","2.4","53.6","3","false"
